lender_key,geography_key,date_key,reporting_period,approved_loan_count,approved_dollars,guaranty_dollars
261,1466,20240930,2024-09-30,7,3141000,2270500.0
535,300,20240930,2024-09-30,2,3140000,2355000.0
552,214,20240930,2024-09-30,2,3140000,2355000.0
510,2051,20240930,2024-09-30,2,3140000,2355000.0
1195,923,20240930,2024-09-30,1,3140000,2355000.0
479,1300,20240930,2024-09-30,8,3139500,2395355.0
109,2184,20240930,2024-09-30,8,3138000,1734750.0
102,201,20240930,2024-09-30,5,3135000,2351250.0
522,201,20240930,2024-09-30,3,3134000,2275500.0
1435,261,20240930,2024-09-30,40,3133500,2176375.0
523,1647,20240930,2024-09-30,6,3133200,2289900.0
540,1285,20240930,2024-09-30,1,3133000,2349750.0
1106,183,20240930,2024-09-30,1,3133000,2349750.0
1424,1947,20240930,2024-09-30,1,3131300,2348475.0
1173,130,20240930,2024-09-30,2,3130000,2347500.0
319,1464,20240930,2024-09-30,1,3128000,2346000.0
1462,1378,20240930,2024-09-30,7,3127000,2342750.0
865,157,20240930,2024-09-30,4,3126300,2344725.0
1364,1086,20240930,2024-09-30,8,3125000,2184050.0
540,280,20240930,2024-09-30,4,3124000,2330500.0
420,165,20240930,2024-09-30,2,3123300,2342475.0
587,1379,20240930,2024-09-30,3,3122500,2557500.0
535,1481,20240930,2024-09-30,1,3120000,2340000.0
1219,1278,20240930,2024-09-30,5,3120000,2185000.0
666,1452,20240930,2024-09-30,4,3120000,2315000.0
613,2083,20240930,2024-09-30,4,3119000,2151750.0
235,1641,20240930,2024-09-30,2,3118600,2338950.0
479,1460,20240930,2024-09-30,4,3118500,2303875.0
1466,2122,20240930,2024-09-30,7,3117800,2306870.0
982,298,20240930,2024-09-30,2,3112000,2334000.0
665,2275,20240930,2024-09-30,1,3110000,2332500.0
951,2319,20240930,2024-09-30,5,3109800,2294850.0
1163,355,20240930,2024-09-30,14,3106500,2402375.0
977,1672,20240930,2024-09-30,23,3105200,2026400.0
665,2158,20240930,2024-09-30,5,3105000,2328750.0
857,1981,20240930,2024-09-30,5,3105000,2328750.0
974,256,20240930,2024-09-30,1,3105000,2328750.0
857,302,20240930,2024-09-30,2,3103000,2327250.0
1454,1395,20240930,2024-09-30,4,3103000,2277250.0
141,1968,20240930,2024-09-30,2,3102000,2326500.0
463,1391,20240930,2024-09-30,5,3100000,2630000.0
393,2273,20240930,2024-09-30,2,3100000,2200000.0
520,1004,20240930,2024-09-30,2,3100000,2325000.0
1357,1968,20240930,2024-09-30,1,3100000,2325000.0
905,347,20240930,2024-09-30,2,3100000,2325000.0
523,2272,20240930,2024-09-30,2,3100000,2200000.0
197,2384,20240930,2024-09-30,1,3100000,2325000.0
316,2097,20240930,2024-09-30,1,3100000,2325000.0
905,653,20240930,2024-09-30,1,3100000,2294000.0
795,2341,20240930,2024-09-30,3,3100000,2137500.0
610,170,20240930,2024-09-30,1,3100000,2325000.0
393,335,20240930,2024-09-30,1,3100000,2325000.0
905,1897,20240930,2024-09-30,1,3100000,2325000.0
963,2002,20240930,2024-09-30,1,3100000,2325000.0
945,228,20240930,2024-09-30,1,3099000,2324250.0
799,355,20240930,2024-09-30,1,3098100,2323575.0
905,1837,20240930,2024-09-30,6,3098000,2323500.0
197,1907,20240930,2024-09-30,2,3097000,2260250.0
1018,355,20240930,2024-09-30,3,3096000,2322000.0
52,1338,20240930,2024-09-30,11,3095000,2015000.0
117,1714,20240930,2024-09-30,1,3095000,2321250.0
721,1424,20240930,2024-09-30,1,3095000,2321250.0
1386,361,20240930,2024-09-30,4,3095000,2315000.0
628,341,20240930,2024-09-30,3,3093000,2319750.0
228,261,20240930,2024-09-30,5,3091800,2068850.0
25,1311,20240930,2024-09-30,2,3091200,2318400.0
905,1298,20240930,2024-09-30,8,3090000,2299500.0
902,1496,20240930,2024-09-30,2,3090000,2317500.0
665,869,20240930,2024-09-30,2,3090000,2317500.0
200,157,20240930,2024-09-30,15,3088900,2404265.0
368,1832,20240930,2024-09-30,7,3088000,2328000.0
671,302,20240930,2024-09-30,4,3086200,2314650.0
1217,1389,20240930,2024-09-30,2,3085900,2314425.0
1000,1825,20240930,2024-09-30,1,3085400,2314050.0
988,1523,20240930,2024-09-30,3,3085000,2232500.0
479,1981,20240930,2024-09-30,6,3084300,2328225.0
239,1974,20240930,2024-09-30,1,3084000,2313000.0
109,183,20240930,2024-09-30,8,3083600,1962725.0
1218,946,20240930,2024-09-30,1,3081000,2310750.0
1219,1379,20240930,2024-09-30,44,3080600,1540300.0
420,122,20240930,2024-09-30,4,3079600,2309700.0
671,1669,20240930,2024-09-30,2,3078800,2309100.0
1364,2118,20240930,2024-09-30,7,3076200,2144650.0
665,1466,20240930,2024-09-30,3,3075500,2306625.0
337,2301,20240930,2024-09-30,2,3075000,2243750.0
905,1669,20240930,2024-09-30,8,3075000,2301250.0
1325,1519,20240930,2024-09-30,1,3075000,2306250.0
795,97,20240930,2024-09-30,1,3075000,1998750.0
346,465,20240930,2024-09-30,1,3075000,2306250.0
1366,163,20240930,2024-09-30,1,3075000,2306250.0
1139,906,20240930,2024-09-30,1,3075000,2306250.0
109,883,20240930,2024-09-30,5,3073000,1867250.0
1411,2079,20240930,2024-09-30,5,3072900,2273425.0
974,2279,20240930,2024-09-30,2,3072000,2304000.0
1467,2089,20240930,2024-09-30,1,3072000,2304000.0
618,1302,20240930,2024-09-30,1,3070000,2302500.0
235,423,20240930,2024-09-30,1,3070000,2302500.0
1435,1228,20240930,2024-09-30,4,3068800,2278475.0
99,892,20240930,2024-09-30,17,3068500,2061915.0
933,1451,20240930,2024-09-30,16,3067000,2107750.0
668,864,20240930,2024-09-30,11,3063300,1947015.0
1435,301,20240930,2024-09-30,12,3063000,2231000.0
618,354,20240930,2024-09-30,1,3060000,2295000.0
834,286,20240930,2024-09-30,2,3058000,2293500.0
97,1802,20240930,2024-09-30,13,3057000,1966000.0
864,181,20240930,2024-09-30,2,3055900,2291925.0
671,1981,20240930,2024-09-30,3,3055000,2291250.0
1065,1161,20240930,2024-09-30,3,3055000,2297750.0
1435,1086,20240930,2024-09-30,2,3054000,2290500.0
614,1719,20240930,2024-09-30,4,3054000,2283700.0
110,2054,20240930,2024-09-30,1,3053200,2289900.0
92,164,20240930,2024-09-30,3,3051400,2288550.0
1065,1153,20240930,2024-09-30,3,3050000,2294500.0
741,2319,20240930,2024-09-30,1,3050000,2287500.0
898,1467,20240930,2024-09-30,4,3050000,2287500.0
905,1905,20240930,2024-09-30,5,3050000,2287500.0
524,623,20240930,2024-09-30,2,3050000,2275000.0
721,1480,20240930,2024-09-30,1,3049000,2286750.0
200,160,20240930,2024-09-30,13,3049000,2325150.0
10,1379,20240930,2024-09-30,1,3048600,2286450.0
10,355,20240930,2024-09-30,1,3041800,2281350.0
615,355,20240930,2024-09-30,1,3041800,2281350.0
1435,1992,20240930,2024-09-30,10,3041400,2251050.0
618,545,20240930,2024-09-30,1,3040000,1824000.0
829,823,20240930,2024-09-30,1,3040000,2280000.0
582,722,20240930,2024-09-30,2,3040000,2280000.0
545,199,20240930,2024-09-30,1,3039000,2279250.0
671,2340,20240930,2024-09-30,2,3037500,2278125.0
264,1230,20240930,2024-09-30,2,3037000,2277750.0
1435,1948,20240930,2024-09-30,12,3036200,2243400.0
1384,170,20240930,2024-09-30,1,3035000,2276250.0
1021,1148,20240930,2024-09-30,1,3034500,2275875.0
1217,1943,20240930,2024-09-30,1,3032600,2274450.0
1435,2021,20240930,2024-09-30,2,3030800,2273100.0
477,188,20240930,2024-09-30,1,3029200,2271900.0
1295,1121,20240930,2024-09-30,13,3028400,2216300.0
818,1679,20240930,2024-09-30,7,3027500,2190625.0
813,890,20240930,2024-09-30,5,3027500,2235625.0
1356,309,20240930,2024-09-30,1,3027100,2270325.0
1362,1122,20240930,2024-09-30,14,3024700,2032025.0
895,1510,20240930,2024-09-30,13,3024600,1512300.0
1021,1236,20240930,2024-09-30,2,3024000,2268000.0
1219,303,20240930,2024-09-30,16,3021500,1836500.0
1459,2315,20240930,2024-09-30,18,3017500,2364625.0
657,157,20240930,2024-09-30,4,3017100,2262825.0
1435,212,20240930,2024-09-30,4,3016000,2247000.0
540,541,20240930,2024-09-30,1,3015800,2261850.0
1219,250,20240930,2024-09-30,15,3008000,2044000.0
1424,836,20240930,2024-09-30,1,3005000,2253750.0
1295,626,20240930,2024-09-30,32,3003800,2058015.0
1435,1392,20240930,2024-09-30,9,3003500,2221375.0
462,2291,20240930,2024-09-30,1,3002200,2251650.0
808,1383,20240930,2024-09-30,3,3002100,2251575.0
477,1274,20240930,2024-09-30,1,3001000,2250750.0
286,300,20240930,2024-09-30,9,3001000,2278750.0
795,1236,20240930,2024-09-30,1,3000000,2250000.0
1219,361,20240930,2024-09-30,2,3000000,2250000.0
558,1101,20240930,2024-09-30,1,3000000,2250000.0
121,1207,20240930,2024-09-30,1,3000000,2250000.0
905,2011,20240930,2024-09-30,5,3000000,2237500.0
197,2316,20240930,2024-09-30,1,3000000,2250000.0
859,268,20240930,2024-09-30,1,3000000,2250000.0
10,123,20240930,2024-09-30,1,3000000,2250000.0
666,1992,20240930,2024-09-30,1,3000000,2250000.0
163,282,20240930,2024-09-30,2,3000000,2418750.0
78,2293,20240930,2024-09-30,1,3000000,2250000.0
1065,349,20240930,2024-09-30,1,3000000,2250000.0
121,345,20240930,2024-09-30,1,3000000,2250000.0
550,157,20240930,2024-09-30,1,3000000,2250000.0
264,1276,20240930,2024-09-30,1,3000000,2250000.0
795,1392,20240930,2024-09-30,1,3000000,2250000.0
811,165,20240930,2024-09-30,11,3000000,2265000.0
905,542,20240930,2024-09-30,1,3000000,2250000.0
420,1662,20240930,2024-09-30,1,3000000,2250000.0
1061,1378,20240930,2024-09-30,1,3000000,2250000.0
522,214,20240930,2024-09-30,2,3000000,2187500.0
754,2107,20240930,2024-09-30,1,3000000,2250000.0
197,861,20240930,2024-09-30,3,3000000,2230000.0
617,1874,20240930,2024-09-30,1,3000000,2700000.0
393,160,20240930,2024-09-30,1,2999800,2249850.0
170,869,20240930,2024-09-30,3,2999600,2162200.0
10,2220,20240930,2024-09-30,1,2999500,2249625.0
742,158,20240930,2024-09-30,7,2998300,2049475.0
1030,1977,20240930,2024-09-30,3,2997500,2248125.0
163,2158,20240930,2024-09-30,7,2996000,2321800.0
10,981,20240930,2024-09-30,1,2995000,2246250.0
1000,1180,20240930,2024-09-30,17,2994100,2238680.0
335,623,20240930,2024-09-30,8,2994000,2264950.0
1217,146,20240930,2024-09-30,1,2992400,2244300.0
305,302,20240930,2024-09-30,5,2990400,2282240.0
905,367,20240930,2024-09-30,5,2990000,2237500.0
1104,1467,20240930,2024-09-30,1,2989600,2242200.0
380,1278,20240930,2024-09-30,2,2985000,2213750.0
1295,1394,20240930,2024-09-30,6,2983400,2205050.0
1466,501,20240930,2024-09-30,17,2983000,2363350.0
671,298,20240930,2024-09-30,3,2980700,2235525.0
170,146,20240930,2024-09-30,1,2980000,2235000.0
702,334,20240930,2024-09-30,2,2980000,2235000.0
285,1460,20240930,2024-09-30,2,2980000,2122500.0
1366,135,20240930,2024-09-30,1,2979000,2234250.0
126,1227,20240930,2024-09-30,2,2979000,2196750.0
919,163,20240930,2024-09-30,22,2978200,2353870.0
309,164,20240930,2024-09-30,3,2978000,2146000.0
795,1906,20240930,2024-09-30,1,2978000,2233500.0
237,274,20240930,2024-09-30,1,2977000,2232750.0
81,2176,20240930,2024-09-30,2,2976000,2232000.0
92,161,20240930,2024-09-30,1,2975000,2231250.0
905,811,20240930,2024-09-30,4,2975000,2238750.0
121,1378,20240930,2024-09-30,1,2975000,2231250.0
905,873,20240930,2024-09-30,4,2975000,2243750.0
784,163,20240930,2024-09-30,19,2973700,2372075.0
1208,1986,20240930,2024-09-30,4,2973600,2155200.0
1163,286,20240930,2024-09-30,4,2972700,2249525.0
671,1482,20240930,2024-09-30,2,2971700,2228775.0
483,640,20240930,2024-09-30,1,2970200,2227650.0
754,1396,20240930,2024-09-30,1,2969000,2226750.0
919,300,20240930,2024-09-30,18,2967600,2347460.0
540,1672,20240930,2024-09-30,3,2967500,2138125.0
951,396,20240930,2024-09-30,1,2967100,2225325.0
1163,1278,20240930,2024-09-30,2,2965600,2224200.0
742,260,20240930,2024-09-30,7,2965600,2042950.0
1217,1662,20240930,2024-09-30,2,2965600,2224200.0
536,942,20240930,2024-09-30,2,2964700,2223525.0
742,125,20240930,2024-09-30,10,2964400,1807550.0
1065,1948,20240930,2024-09-30,15,2962500,2282425.0
795,290,20240930,2024-09-30,2,2959900,2219925.0
1435,1679,20240930,2024-09-30,6,2955900,2199425.0
1139,1086,20240930,2024-09-30,1,2955000,2216250.0
1295,130,20240930,2024-09-30,10,2953500,2171375.0
988,1488,20240930,2024-09-30,2,2953000,2214750.0
1072,338,20240930,2024-09-30,2,2953000,2189750.0
818,250,20240930,2024-09-30,17,2952500,2008125.0
1409,160,20240930,2024-09-30,1,2950000,2212500.0
1000,1948,20240930,2024-09-30,1,2950000,2212500.0
905,948,20240930,2024-09-30,2,2950000,2227500.0
198,935,20240930,2024-09-30,7,2950000,1712500.0
1248,308,20240930,2024-09-30,2,2950000,2212500.0
468,293,20240930,2024-09-30,3,2949000,2451750.0
481,697,20240930,2024-09-30,4,2948000,2211000.0
1295,1051,20240930,2024-09-30,18,2944100,2156425.0
477,2118,20240930,2024-09-30,1,2943000,2207250.0
664,1977,20240930,2024-09-30,4,2941900,2206425.0
522,265,20240930,2024-09-30,2,2941000,2205750.0
666,1392,20240930,2024-09-30,1,2940000,2205000.0
209,1467,20240930,2024-09-30,9,2940000,2234000.0
951,970,20240930,2024-09-30,2,2939200,2129400.0
1065,1390,20240930,2024-09-30,8,2937500,2221075.0
59,355,20240930,2024-09-30,2,2935500,2201625.0
1163,291,20240930,2024-09-30,3,2935000,2201250.0
1435,2125,20240930,2024-09-30,7,2935000,2186250.0
963,130,20240930,2024-09-30,4,2935000,2201250.0
724,2338,20240930,2024-09-30,1,2935000,2201250.0
92,2118,20240930,2024-09-30,3,2933500,2200125.0
951,1466,20240930,2024-09-30,1,2933000,2199750.0
24,1,20240930,2024-09-30,1,2930000,2197500.0
919,2006,20240930,2024-09-30,25,2928500,2353575.0
1202,285,20240930,2024-09-30,2,2927000,2195250.0
109,306,20240930,2024-09-30,6,2926300,1860975.0
481,1274,20240930,2024-09-30,1,2926000,2194500.0
522,1088,20240930,2024-09-30,2,2926000,2144500.0
615,883,20240930,2024-09-30,1,2926000,2194500.0
1295,1845,20240930,2024-09-30,8,2925500,2145375.0
905,1202,20240930,2024-09-30,4,2925000,2131250.0
582,1731,20240930,2024-09-30,1,2925000,2193750.0
236,2291,20240930,2024-09-30,1,2924000,2193000.0
1407,308,20240930,2024-09-30,2,2923000,2192250.0
1454,2158,20240930,2024-09-30,3,2923000,2117250.0
1362,666,20240930,2024-09-30,1,2922000,2191500.0
1295,183,20240930,2024-09-30,9,2921100,2074575.0
907,2284,20240930,2024-09-30,9,2920600,2126700.0
273,157,20240930,2024-09-30,3,2920500,2190375.0
1356,1300,20240930,2024-09-30,2,2920500,2190375.0
1219,880,20240930,2024-09-30,9,2917800,1972650.0
109,1389,20240930,2024-09-30,4,2915000,2086250.0
579,1594,20240930,2024-09-30,3,2912700,2084525.0
1295,2242,20240930,2024-09-30,2,2912000,2121500.0
228,865,20240930,2024-09-30,2,2910800,2183100.0
795,1249,20240930,2024-09-30,2,2910000,2182500.0
744,2184,20240930,2024-09-30,6,2910000,2200200.0
615,1987,20240930,2024-09-30,1,2910000,2182500.0
1440,962,20240930,2024-09-30,2,2908700,2181525.0
197,170,20240930,2024-09-30,2,2906000,2171217.9
584,1898,20240930,2024-09-30,2,2906000,2179500.0
1362,1435,20240930,2024-09-30,14,2905400,2042675.0
1200,335,20240930,2024-09-30,1,2905000,2178750.0
584,2016,20240930,2024-09-30,1,2903000,2177250.0
818,237,20240930,2024-09-30,33,2902000,1731450.0
479,1424,20240930,2024-09-30,9,2901900,2251425.0
919,355,20240930,2024-09-30,26,2901300,2286135.0
49,170,20240930,2024-09-30,1,2900000,2175000.0
905,1300,20240930,2024-09-30,14,2900000,2196250.0
1386,350,20240930,2024-09-30,2,2900000,2175000.0
905,233,20240930,2024-09-30,7,2900000,2137500.0
1065,1634,20240930,2024-09-30,3,2900000,2185000.0
1357,689,20240930,2024-09-30,1,2900000,2175000.0
1357,1377,20240930,2024-09-30,2,2899100,2174325.0
1217,143,20240930,2024-09-30,1,2899000,2174250.0
865,2080,20240930,2024-09-30,1,2898300,2173725.0
197,637,20240930,2024-09-30,3,2897000,2172750.0
990,400,20240930,2024-09-30,1,2896000,2172000.0
149,1158,20240930,2024-09-30,2,2895000,2171250.0
1295,1731,20240930,2024-09-30,29,2894300,1829585.0
795,1733,20240930,2024-09-30,3,2893500,2107625.0
1295,478,20240930,2024-09-30,2,2892000,2144000.0
1217,1968,20240930,2024-09-30,3,2889400,2167050.0
1362,559,20240930,2024-09-30,8,2889000,2029500.0
919,170,20240930,2024-09-30,21,2888100,2315415.0
483,863,20240930,2024-09-30,1,2888000,2599200.0
1161,27,20240930,2024-09-30,1,2888000,2166000.0
1364,1968,20240930,2024-09-30,1,2887500,2165625.0
462,1575,20240930,2024-09-30,1,2887000,2165250.0
420,2079,20240930,2024-09-30,3,2886400,2164800.0
605,997,20240930,2024-09-30,6,2886000,2052000.0
264,1822,20240930,2024-09-30,3,2885400,2164050.0
742,1660,20240930,2024-09-30,6,2885400,1956550.0
912,321,20240930,2024-09-30,1,2885000,2163750.0
558,2085,20240930,2024-09-30,1,2885000,2163750.0
1217,865,20240930,2024-09-30,2,2881100,2160825.0
1219,280,20240930,2024-09-30,29,2876700,1783600.0
1192,541,20240930,2024-09-30,5,2876600,2107450.0
977,541,20240930,2024-09-30,21,2871600,1954950.0
1409,293,20240930,2024-09-30,4,2871000,2153250.0
522,1393,20240930,2024-09-30,1,2869000,2582100.0
1295,633,20240930,2024-09-30,30,2867500,1883070.0
742,1424,20240930,2024-09-30,16,2866000,1583000.0
1386,2272,20240930,2024-09-30,1,2865000,2148750.0
405,864,20240930,2024-09-30,25,2865000,1722000.0
795,1714,20240930,2024-09-30,3,2865000,2123750.0
742,564,20240930,2024-09-30,10,2864000,1746500.0
477,199,20240930,2024-09-30,2,2863000,2147250.0
632,2398,20240930,2024-09-30,2,2860000,2145000.0
316,2268,20240930,2024-09-30,1,2860000,2145000.0
923,857,20240930,2024-09-30,3,2855000,2141250.0
538,1360,20240930,2024-09-30,4,2853500,2081375.0
784,161,20240930,2024-09-30,14,2853400,2287030.0
442,1977,20240930,2024-09-30,2,2851000,2138250.0
795,1647,20240930,2024-09-30,1,2850000,2137500.0
463,1396,20240930,2024-09-30,3,2850000,2512500.0
209,164,20240930,2024-09-30,10,2850000,2152000.0
483,107,20240930,2024-09-30,1,2850000,2137500.0
463,1388,20240930,2024-09-30,2,2850000,2137500.0
831,1005,20240930,2024-09-30,1,2850000,2137500.0
974,163,20240930,2024-09-30,2,2850000,2137500.0
1295,635,20240930,2024-09-30,1,2847600,2135700.0
1116,1651,20240930,2024-09-30,1,2847000,2135250.0
664,2079,20240930,2024-09-30,2,2845800,2134350.0
1295,861,20240930,2024-09-30,8,2843800,2091600.0
384,286,20240930,2024-09-30,2,2842800,2132100.0
520,335,20240930,2024-09-30,4,2840000,2130000.0
1200,1965,20240930,2024-09-30,1,2840000,2130000.0
905,2193,20240930,2024-09-30,4,2840000,2130000.0
988,161,20240930,2024-09-30,1,2840000,2130000.0
1065,1819,20240930,2024-09-30,3,2838600,2128950.0
102,697,20240930,2024-09-30,2,2838000,2128500.0
420,1398,20240930,2024-09-30,2,2838000,2128500.0
933,1542,20240930,2024-09-30,2,2835000,2088750.0
1390,1523,20240930,2024-09-30,8,2832000,2166500.0
1362,207,20240930,2024-09-30,4,2831000,2117000.0
10,426,20240930,2024-09-30,1,2830000,2122500.0
170,247,20240930,2024-09-30,3,2830000,2047500.0
1219,853,20240930,2024-09-30,20,2829000,1802750.0
919,160,20240930,2024-09-30,21,2828800,2279480.0
174,1869,20240930,2024-09-30,12,2828600,1938425.0
1362,126,20240930,2024-09-30,6,2828300,2107725.0
582,1545,20240930,2024-09-30,1,2828000,2121000.0
671,1477,20240930,2024-09-30,2,2826700,2120025.0
795,1388,20240930,2024-09-30,2,2825000,2118750.0
905,1685,20240930,2024-09-30,8,2825000,2115000.0
197,477,20240930,2024-09-30,3,2822000,2066500.0
109,1679,20240930,2024-09-30,4,2820400,1499255.0
309,942,20240930,2024-09-30,4,2820000,1946250.0
931,503,20240930,2024-09-30,4,2820000,1990000.0
1295,906,20240930,2024-09-30,26,2819000,1761000.0
1454,1390,20240930,2024-09-30,3,2818500,2088875.0
1093,857,20240930,2024-09-30,9,2818100,2066825.0
1082,41,20240930,2024-09-30,2,2818000,2113500.0
522,2258,20240930,2024-09-30,3,2817000,2075250.0
1065,1512,20240930,2024-09-30,2,2816700,2114395.0
479,115,20240930,2024-09-30,1,2816000,2112000.0
830,700,20240930,2024-09-30,1,2816000,2112000.0
380,161,20240930,2024-09-30,2,2815000,2048750.0
1454,252,20240930,2024-09-30,2,2810000,2107500.0
795,1235,20240930,2024-09-30,3,2810000,2088750.0
1435,1460,20240930,2024-09-30,5,2809300,2099475.0
170,1424,20240930,2024-09-30,1,2809000,2106750.0
319,165,20240930,2024-09-30,1,2805000,2103750.0
353,1392,20240930,2024-09-30,1,2805000,2103750.0
491,1591,20240930,2024-09-30,1,2804000,2103000.0
795,1293,20240930,2024-09-30,3,2802000,1976500.0
156,2248,20240930,2024-09-30,13,2801900,1400950.0
335,628,20240930,2024-09-30,4,2801500,2101125.0
522,157,20240930,2024-09-30,3,2801000,2100750.0
618,2207,20240930,2024-09-30,1,2800000,2100000.0
783,286,20240930,2024-09-30,2,2800000,2100000.0
945,1115,20240930,2024-09-30,3,2800000,2100000.0
636,579,20240930,2024-09-30,1,2800000,2100000.0
905,1936,20240930,2024-09-30,1,2800000,2100000.0
510,663,20240930,2024-09-30,1,2800000,2100000.0
920,1004,20240930,2024-09-30,6,2800000,1975000.0
109,1298,20240930,2024-09-30,5,2799700,1774775.0
462,623,20240930,2024-09-30,4,2796500,1964875.0
1435,1981,20240930,2024-09-30,12,2796200,2060900.0
309,2097,20240930,2024-09-30,3,2793200,2003650.0
783,697,20240930,2024-09-30,1,2793000,2094750.0
420,861,20240930,2024-09-30,1,2792600,2094450.0
1356,1243,20240930,2024-09-30,1,2792000,2094000.0
1362,573,20240930,2024-09-30,3,2791300,1529215.0
1390,1401,20240930,2024-09-30,1,2791000,2093250.0
795,1398,20240930,2024-09-30,3,2790000,2092500.0
1366,1669,20240930,2024-09-30,1,2790000,2092500.0
665,883,20240930,2024-09-30,2,2790000,2092500.0
197,329,20240930,2024-09-30,1,2790000,2092500.0
1183,1121,20240930,2024-09-30,4,2788000,2091000.0
1065,1679,20240930,2024-09-30,6,2787500,2050625.0
865,879,20240930,2024-09-30,1,2787200,557440.0
1270,2083,20240930,2024-09-30,1,2785000,2088750.0
19,301,20240930,2024-09-30,1,2783900,2087925.0
420,137,20240930,2024-09-30,2,2783500,2087625.0
708,954,20240930,2024-09-30,2,2782200,2074150.0
